year,state,race3,female,item,n_grp,s_grp
2008,NJ,other,male,hlthcare_binary,0,0
2008,NJ,other,male,jobsall_binary,0,0
2008,NJ,other,male,marhomo_binary,0,0
2008,NJ,other,male,racmar_binary,0,0
2008,NJ,white,female,abany_binary,2,2
2008,NJ,white,female,abrape_binary,2,2
2008,NJ,white,female,affrmact_binary,1,0
2008,NJ,white,female,busing_binary,0,0
2008,NJ,white,female,cappun2_binary,0,0
2008,NJ,white,female,cappun_binary,3,1
2008,NJ,white,female,eqwlth_binary,2,0
2008,NJ,white,female,gunlaw_binary,2,2
2008,NJ,white,female,helppoor_binary,1,0
2008,NJ,white,female,helpsick_binary,1,1
2008,NJ,white,female,hlthcare_binary,0,0
2008,NJ,white,female,jobsall_binary,0,0
2008,NJ,white,female,marhomo_binary,3,2
2008,NJ,white,female,racmar_binary,0,0
2008,NJ,white,male,abany_binary,1,0
2008,NJ,white,male,abrape_binary,0,0
2008,NJ,white,male,affrmact_binary,2,1
2008,NJ,white,male,busing_binary,0,0
2008,NJ,white,male,cappun2_binary,0,0
2008,NJ,white,male,cappun_binary,2,1
2008,NJ,white,male,eqwlth_binary,2,1
2008,NJ,white,male,gunlaw_binary,0,0
2008,NJ,white,male,helppoor_binary,0,0
2008,NJ,white,male,helpsick_binary,1,0
2008,NJ,white,male,hlthcare_binary,0,0
2008,NJ,white,male,jobsall_binary,0,0
2008,NJ,white,male,marhomo_binary,4,4
2008,NJ,white,male,racmar_binary,0,0
2008,NM,black,female,abany_binary,0,0
2008,NM,black,female,abrape_binary,0,0
2008,NM,black,female,affrmact_binary,0,0
2008,NM,black,female,busing_binary,0,0
2008,NM,black,female,cappun2_binary,0,0
2008,NM,black,female,cappun_binary,0,0
2008,NM,black,female,eqwlth_binary,0,0
2008,NM,black,female,gunlaw_binary,0,0
2008,NM,black,female,helppoor_binary,0,0
2008,NM,black,female,helpsick_binary,0,0
2008,NM,black,female,hlthcare_binary,0,0
2008,NM,black,female,jobsall_binary,0,0
2008,NM,black,female,marhomo_binary,0,0
2008,NM,black,female,racmar_binary,0,0
2008,NM,black,male,abany_binary,0,0
2008,NM,black,male,abrape_binary,0,0
2008,NM,black,male,affrmact_binary,0,0
2008,NM,black,male,busing_binary,0,0
2008,NM,black,male,cappun2_binary,0,0
2008,NM,black,male,cappun_binary,0,0
2008,NM,black,male,eqwlth_binary,0,0
2008,NM,black,male,gunlaw_binary,0,0
2008,NM,black,male,helppoor_binary,0,0
2008,NM,black,male,helpsick_binary,0,0
2008,NM,black,male,hlthcare_binary,0,0
2008,NM,black,male,jobsall_binary,0,0
2008,NM,black,male,marhomo_binary,0,0
2008,NM,black,male,racmar_binary,0,0
2008,NM,other,female,abany_binary,0,0
2008,NM,other,female,abrape_binary,0,0
2008,NM,other,female,affrmact_binary,0,0
2008,NM,other,female,busing_binary,0,0
2008,NM,other,female,cappun2_binary,0,0
2008,NM,other,female,cappun_binary,0,0
2008,NM,other,female,eqwlth_binary,0,0
2008,NM,other,female,gunlaw_binary,0,0
2008,NM,other,female,helppoor_binary,0,0
2008,NM,other,female,helpsick_binary,0,0
2008,NM,other,female,hlthcare_binary,0,0
2008,NM,other,female,jobsall_binary,0,0
2008,NM,other,female,marhomo_binary,0,0
2008,NM,other,female,racmar_binary,0,0
2008,NM,other,male,abany_binary,0,0
2008,NM,other,male,abrape_binary,0,0
2008,NM,other,male,affrmact_binary,0,0
2008,NM,other,male,busing_binary,0,0
2008,NM,other,male,cappun2_binary,0,0
2008,NM,other,male,cappun_binary,0,0
2008,NM,other,male,eqwlth_binary,0,0
2008,NM,other,male,gunlaw_binary,1,1
2008,NM,other,male,helppoor_binary,0,0
2008,NM,other,male,helpsick_binary,0,0
2008,NM,other,male,hlthcare_binary,0,0
2008,NM,other,male,jobsall_binary,0,0
2008,NM,other,male,marhomo_binary,0,0
2008,NM,other,male,racmar_binary,0,0
2008,NM,white,female,abany_binary,0,0
2008,NM,white,female,abrape_binary,1,1
2008,NM,white,female,affrmact_binary,1,1
2008,NM,white,female,busing_binary,0,0
2008,NM,white,female,cappun2_binary,0,0
2008,NM,white,female,cappun_binary,3,1
2008,NM,white,female,eqwlth_binary,0,0
2008,NM,white,female,gunlaw_binary,0,0
2008,NM,white,female,helppoor_binary,1,1
2008,NM,white,female,helpsick_binary,0,0
2008,NM,white,female,hlthcare_binary,0,0
2008,NM,white,female,jobsall_binary,0,0
2008,NM,white,female,marhomo_binary,1,1
2008,NM,white,female,racmar_binary,0,0
2008,NM,white,male,abany_binary,0,0
2008,NM,white,male,abrape_binary,0,0
2008,NM,white,male,affrmact_binary,0,0
2008,NM,white,male,busing_binary,0,0
2008,NM,white,male,cappun2_binary,0,0
2008,NM,white,male,cappun_binary,1,1
2008,NM,white,male,eqwlth_binary,2,1
2008,NM,white,male,gunlaw_binary,0,0
2008,NM,white,male,helppoor_binary,0,0
2008,NM,white,male,helpsick_binary,1,0
2008,NM,white,male,hlthcare_binary,0,0
2008,NM,white,male,jobsall_binary,0,0
2008,NM,white,male,marhomo_binary,0,0
2008,NM,white,male,racmar_binary,0,0
2008,NV,black,female,abany_binary,0,0
2008,NV,black,female,abrape_binary,0,0
2008,NV,black,female,affrmact_binary,0,0
2008,NV,black,female,busing_binary,0,0
2008,NV,black,female,cappun2_binary,0,0
2008,NV,black,female,cappun_binary,0,0
2008,NV,black,female,eqwlth_binary,0,0
2008,NV,black,female,gunlaw_binary,0,0
2008,NV,black,female,helppoor_binary,0,0
2008,NV,black,female,helpsick_binary,0,0
2008,NV,black,female,hlthcare_binary,0,0
2008,NV,black,female,jobsall_binary,0,0
2008,NV,black,female,marhomo_binary,0,0
2008,NV,black,female,racmar_binary,0,0
2008,NV,black,male,abany_binary,0,0
2008,NV,black,male,abrape_binary,0,0
2008,NV,black,male,affrmact_binary,0,0
2008,NV,black,male,busing_binary,0,0
2008,NV,black,male,cappun2_binary,0,0
2008,NV,black,male,cappun_binary,0,0
2008,NV,black,male,eqwlth_binary,0,0
2008,NV,black,male,gunlaw_binary,0,0
2008,NV,black,male,helppoor_binary,0,0
2008,NV,black,male,helpsick_binary,0,0
2008,NV,black,male,hlthcare_binary,0,0
2008,NV,black,male,jobsall_binary,0,0
2008,NV,black,male,marhomo_binary,0,0
2008,NV,black,male,racmar_binary,0,0
2008,NV,other,female,abany_binary,0,0
2008,NV,other,female,abrape_binary,0,0
2008,NV,other,female,affrmact_binary,0,0
2008,NV,other,female,busing_binary,0,0
2008,NV,other,female,cappun2_binary,0,0
2008,NV,other,female,cappun_binary,0,0
2008,NV,other,female,eqwlth_binary,0,0
2008,NV,other,female,gunlaw_binary,0,0
2008,NV,other,female,helppoor_binary,0,0
2008,NV,other,female,helpsick_binary,0,0
2008,NV,other,female,hlthcare_binary,0,0
2008,NV,other,female,jobsall_binary,0,0
2008,NV,other,female,marhomo_binary,0,0
2008,NV,other,female,racmar_binary,0,0
2008,NV,other,male,abany_binary,0,0
2008,NV,other,male,abrape_binary,0,0
2008,NV,other,male,affrmact_binary,0,0
2008,NV,other,male,busing_binary,0,0
2008,NV,other,male,cappun2_binary,0,0
2008,NV,other,male,cappun_binary,0,0
2008,NV,other,male,eqwlth_binary,0,0
2008,NV,other,male,gunlaw_binary,0,0
2008,NV,other,male,helppoor_binary,0,0
2008,NV,other,male,helpsick_binary,0,0
2008,NV,other,male,hlthcare_binary,0,0
2008,NV,other,male,jobsall_binary,0,0
2008,NV,other,male,marhomo_binary,0,0
2008,NV,other,male,racmar_binary,0,0
2008,NV,white,female,abany_binary,0,0
2008,NV,white,female,abrape_binary,0,0
2008,NV,white,female,affrmact_binary,0,0
2008,NV,white,female,busing_binary,0,0
2008,NV,white,female,cappun2_binary,0,0
2008,NV,white,female,cappun_binary,0,0
2008,NV,white,female,eqwlth_binary,0,0
2008,NV,white,female,gunlaw_binary,0,0
2008,NV,white,female,helppoor_binary,0,0
2008,NV,white,female,helpsick_binary,0,0
2008,NV,white,female,hlthcare_binary,0,0
2008,NV,white,female,jobsall_binary,0,0
2008,NV,white,female,marhomo_binary,0,0
2008,NV,white,female,racmar_binary,0,0
2008,NV,white,male,abany_binary,0,0
2008,NV,white,male,abrape_binary,0,0
2008,NV,white,male,affrmact_binary,0,0
2008,NV,white,male,busing_binary,0,0
2008,NV,white,male,cappun2_binary,0,0
2008,NV,white,male,cappun_binary,0,0
2008,NV,white,male,eqwlth_binary,0,0
2008,NV,white,male,gunlaw_binary,0,0
2008,NV,white,male,helppoor_binary,0,0
2008,NV,white,male,helpsick_binary,0,0
2008,NV,white,male,hlthcare_binary,0,0
2008,NV,white,male,jobsall_binary,0,0
2008,NV,white,male,marhomo_binary,0,0
2008,NV,white,male,racmar_binary,0,0
2008,NY,black,female,abany_binary,1,1
2008,NY,black,female,abrape_binary,2,1
2008,NY,black,female,affrmact_binary,0,0
2008,NY,black,female,busing_binary,0,0
2008,NY,black,female,cappun2_binary,0,0
2008,NY,black,female,cappun_binary,1,1
2008,NY,black,female,eqwlth_binary,2,1
2008,NY,black,female,gunlaw_binary,2,2
2008,NY,black,female,helppoor_binary,4,2
2008,NY,black,female,helpsick_binary,0,0
2008,NY,black,female,hlthcare_binary,0,0
2008,NY,black,female,jobsall_binary,0,0
2008,NY,black,female,marhomo_binary,0,0
2008,NY,black,female,racmar_binary,0,0
2008,NY,black,male,abany_binary,3,2
2008,NY,black,male,abrape_binary,2,2
2008,NY,black,male,affrmact_binary,0,0
2008,NY,black,male,busing_binary,0,0
2008,NY,black,male,cappun2_binary,0,0
2008,NY,black,male,cappun_binary,0,0
2008,NY,black,male,eqwlth_binary,2,2
2008,NY,black,male,gunlaw_binary,1,1
2008,NY,black,male,helppoor_binary,0,0
2008,NY,black,male,helpsick_binary,3,3
2008,NY,black,male,hlthcare_binary,0,0
2008,NY,black,male,jobsall_binary,0,0
2008,NY,black,male,marhomo_binary,0,0
2008,NY,black,male,racmar_binary,0,0
2008,NY,other,female,abany_binary,2,1
2008,NY,other,female,abrape_binary,0,0
2008,NY,other,female,affrmact_binary,0,0
2008,NY,other,female,busing_binary,0,0
2008,NY,other,female,cappun2_binary,0,0
2008,NY,other,female,cappun_binary,1,1
2008,NY,other,female,eqwlth_binary,0,0
2008,NY,other,female,gunlaw_binary,2,2
2008,NY,other,female,helppoor_binary,1,0
2008,NY,other,female,helpsick_binary,0,0
2008,NY,other,female,hlthcare_binary,0,0
2008,NY,other,female,jobsall_binary,0,0
2008,NY,other,female,marhomo_binary,2,0
2008,NY,other,female,racmar_binary,0,0
2008,NY,other,male,abany_binary,0,0
2008,NY,other,male,abrape_binary,1,0
2008,NY,other,male,affrmact_binary,0,0
2008,NY,other,male,busing_binary,0,0
2008,NY,other,male,cappun2_binary,0,0
2008,NY,other,male,cappun_binary,0,0
2008,NY,other,male,eqwlth_binary,1,1
2008,NY,other,male,gunlaw_binary,1,1
2008,NY,other,male,helppoor_binary,2,1
2008,NY,other,male,helpsick_binary,0,0
2008,NY,other,male,hlthcare_binary,0,0
2008,NY,other,male,jobsall_binary,0,0
2008,NY,other,male,marhomo_binary,2,1
2008,NY,other,male,racmar_binary,0,0
2008,NY,white,female,abany_binary,13,9
2008,NY,white,female,abrape_binary,4,3
2008,NY,white,female,affrmact_binary,8,4
2008,NY,white,female,busing_binary,0,0
2008,NY,white,female,cappun2_binary,0,0
2008,NY,white,female,cappun_binary,10,5
2008,NY,white,female,eqwlth_binary,8,5
2008,NY,white,female,gunlaw_binary,7,6
2008,NY,white,female,helppoor_binary,10,2
2008,NY,white,female,helpsick_binary,6,2
2008,NY,white,female,hlthcare_binary,0,0
2008,NY,white,female,jobsall_binary,0,0
2008,NY,white,female,marhomo_binary,6,3
2008,NY,white,female,racmar_binary,0,0
2008,NY,white,male,abany_binary,6,3
2008,NY,white,male,abrape_binary,0,0
2008,NY,white,male,affrmact_binary,4,1
2008,NY,white,male,busing_binary,0,0
2008,NY,white,male,cappun2_binary,0,0
2008,NY,white,male,cappun_binary,5,2
2008,NY,white,male,eqwlth_binary,4,2
2008,NY,white,male,gunlaw_binary,3,2
2008,NY,white,male,helppoor_binary,3,1
2008,NY,white,male,helpsick_binary,4,3
2008,NY,white,male,hlthcare_binary,0,0
2008,NY,white,male,jobsall_binary,0,0
2008,NY,white,male,marhomo_binary,7,2
2008,NY,white,male,racmar_binary,0,0
2008,OH,black,female,abany_binary,1,0
2008,OH,black,female,abrape_binary,0,0
2008,OH,black,female,affrmact_binary,0,0
2008,OH,black,female,busing_binary,0,0
2008,OH,black,female,cappun2_binary,0,0
2008,OH,black,female,cappun_binary,2,2
2008,OH,black,female,eqwlth_binary,0,0
2008,OH,black,female,gunlaw_binary,0,0
2008,OH,black,female,helppoor_binary,0,0
2008,OH,black,female,helpsick_binary,0,0
2008,OH,black,female,hlthcare_binary,0,0
2008,OH,black,female,jobsall_binary,0,0
2008,OH,black,female,marhomo_binary,1,0
2008,OH,black,female,racmar_binary,0,0
2008,OH,black,male,abany_binary,1,0
2008,OH,black,male,abrape_binary,0,0
2008,OH,black,male,affrmact_binary,2,1
2008,OH,black,male,busing_binary,0,0
2008,OH,black,male,cappun2_binary,0,0
2008,OH,black,male,cappun_binary,1,0
2008,OH,black,male,eqwlth_binary,1,1
2008,OH,black,male,gunlaw_binary,1,1
2008,OH,black,male,helppoor_binary,0,0
2008,OH,black,male,helpsick_binary,0,0
2008,OH,black,male,hlthcare_binary,0,0
2008,OH,black,male,jobsall_binary,0,0
2008,OH,black,male,marhomo_binary,0,0
2008,OH,black,male,racmar_binary,0,0
2008,OH,other,female,abany_binary,2,0
2008,OH,other,female,abrape_binary,0,0
2008,OH,other,female,affrmact_binary,0,0
2008,OH,other,female,busing_binary,0,0
2008,OH,other,female,cappun2_binary,0,0
2008,OH,other,female,cappun_binary,0,0
2008,OH,other,female,eqwlth_binary,0,0
2008,OH,other,female,gunlaw_binary,1,1
2008,OH,other,female,helppoor_binary,0,0
2008,OH,other,female,helpsick_binary,0,0
2008,OH,other,female,hlthcare_binary,0,0
2008,OH,other,female,jobsall_binary,0,0
2008,OH,other,female,marhomo_binary,0,0
2008,OH,other,female,racmar_binary,0,0
2008,OH,other,male,abany_binary,1,0
2008,OH,other,male,abrape_binary,0,0
2008,OH,other,male,affrmact_binary,0,0
2008,OH,other,male,busing_binary,0,0
2008,OH,other,male,cappun2_binary,0,0
2008,OH,other,male,cappun_binary,0,0
2008,OH,other,male,eqwlth_binary,0,0
2008,OH,other,male,gunlaw_binary,0,0
2008,OH,other,male,helppoor_binary,0,0
2008,OH,other,male,helpsick_binary,0,0
2008,OH,other,male,hlthcare_binary,0,0
2008,OH,other,male,jobsall_binary,0,0
2008,OH,other,male,marhomo_binary,0,0
2008,OH,other,male,racmar_binary,0,0
2008,OH,white,female,abany_binary,5,2
2008,OH,white,female,abrape_binary,5,5
2008,OH,white,female,affrmact_binary,6,1
2008,OH,white,female,busing_binary,0,0
2008,OH,white,female,cappun2_binary,0,0
2008,OH,white,female,cappun_binary,15,5
2008,OH,white,female,eqwlth_binary,4,4
2008,OH,white,female,gunlaw_binary,5,4
2008,OH,white,female,helppoor_binary,5,0
2008,OH,white,female,helpsick_binary,6,5
2008,OH,white,female,hlthcare_binary,0,0
2008,OH,white,female,jobsall_binary,0,0
2008,OH,white,female,marhomo_binary,9,4
2008,OH,white,female,racmar_binary,0,0
2008,OH,white,male,abany_binary,4,2
2008,OH,white,male,abrape_binary,9,8
2008,OH,white,male,affrmact_binary,6,0
2008,OH,white,male,busing_binary,0,0
2008,OH,white,male,cappun2_binary,0,0
2008,OH,white,male,cappun_binary,7,1
2008,OH,white,male,eqwlth_binary,5,2
2008,OH,white,male,gunlaw_binary,7,4
2008,OH,white,male,helppoor_binary,5,2
2008,OH,white,male,helpsick_binary,2,1
2008,OH,white,male,hlthcare_binary,0,0
2008,OH,white,male,jobsall_binary,0,0
2008,OH,white,male,marhomo_binary,4,3
2008,OH,white,male,racmar_binary,0,0
2008,OK,black,female,abany_binary,0,0
2008,OK,black,female,abrape_binary,0,0
2008,OK,black,female,affrmact_binary,0,0
2008,OK,black,female,busing_binary,0,0
2008,OK,black,female,cappun2_binary,0,0
2008,OK,black,female,cappun_binary,1,1
2008,OK,black,female,eqwlth_binary,0,0
2008,OK,black,female,gunlaw_binary,0,0
2008,OK,black,female,helppoor_binary,0,0
2008,OK,black,female,helpsick_binary,0,0
2008,OK,black,female,hlthcare_binary,0,0
2008,OK,black,female,jobsall_binary,0,0
2008,OK,black,female,marhomo_binary,0,0
2008,OK,black,female,racmar_binary,0,0
2008,OK,black,male,abany_binary,0,0
2008,OK,black,male,abrape_binary,0,0
2008,OK,black,male,affrmact_binary,0,0
2008,OK,black,male,busing_binary,0,0
2008,OK,black,male,cappun2_binary,0,0
2008,OK,black,male,cappun_binary,0,0
2008,OK,black,male,eqwlth_binary,0,0
2008,OK,black,male,gunlaw_binary,0,0
2008,OK,black,male,helppoor_binary,0,0
2008,OK,black,male,helpsick_binary,0,0
2008,OK,black,male,hlthcare_binary,0,0
2008,OK,black,male,jobsall_binary,0,0
2008,OK,black,male,marhomo_binary,0,0
2008,OK,black,male,racmar_binary,0,0
2008,OK,other,female,abany_binary,1,0
2008,OK,other,female,abrape_binary,0,0
2008,OK,other,female,affrmact_binary,0,0
2008,OK,other,female,busing_binary,0,0
2008,OK,other,female,cappun2_binary,0,0
2008,OK,other,female,cappun_binary,0,0
2008,OK,other,female,eqwlth_binary,0,0
2008,OK,other,female,gunlaw_binary,0,0
2008,OK,other,female,helppoor_binary,0,0
2008,OK,other,female,helpsick_binary,0,0
2008,OK,other,female,hlthcare_binary,0,0
2008,OK,other,female,jobsall_binary,0,0
2008,OK,other,female,marhomo_binary,0,0
2008,OK,other,female,racmar_binary,0,0
2008,OK,other,male,abany_binary,0,0
2008,OK,other,male,abrape_binary,0,0
2008,OK,other,male,affrmact_binary,1,0
2008,OK,other,male,busing_binary,0,0
2008,OK,other,male,cappun2_binary,0,0
2008,OK,other,male,cappun_binary,0,0
2008,OK,other,male,eqwlth_binary,0,0
2008,OK,other,male,gunlaw_binary,0,0
2008,OK,other,male,helppoor_binary,0,0
2008,OK,other,male,helpsick_binary,0,0
2008,OK,other,male,hlthcare_binary,0,0
2008,OK,other,male,jobsall_binary,0,0
2008,OK,other,male,marhomo_binary,1,1
2008,OK,other,male,racmar_binary,0,0
2008,OK,white,female,abany_binary,0,0
2008,OK,white,female,abrape_binary,1,1
2008,OK,white,female,affrmact_binary,1,0
2008,OK,white,female,busing_binary,0,0
2008,OK,white,female,cappun2_binary,0,0
2008,OK,white,female,cappun_binary,4,1
2008,OK,white,female,eqwlth_binary,1,0
2008,OK,white,female,gunlaw_binary,0,0
2008,OK,white,female,helppoor_binary,0,0
2008,OK,white,female,helpsick_binary,0,0
2008,OK,white,female,hlthcare_binary,0,0
2008,OK,white,female,jobsall_binary,0,0
2008,OK,white,female,marhomo_binary,0,0
2008,OK,white,female,racmar_binary,0,0
2008,OK,white,male,abany_binary,0,0
2008,OK,white,male,abrape_binary,2,1
2008,OK,white,male,affrmact_binary,0,0
2008,OK,white,male,busing_binary,0,0
2008,OK,white,male,cappun2_binary,0,0
2008,OK,white,male,cappun_binary,2,0
2008,OK,white,male,eqwlth_binary,2,0
2008,OK,white,male,gunlaw_binary,1,0
2008,OK,white,male,helppoor_binary,2,1
2008,OK,white,male,helpsick_binary,0,0
2008,OK,white,male,hlthcare_binary,0,0
2008,OK,white,male,jobsall_binary,0,0
2008,OK,white,male,marhomo_binary,0,0
2008,OK,white,male,racmar_binary,0,0
2008,OR,black,female,abany_binary,0,0
2008,OR,black,female,abrape_binary,0,0
2008,OR,black,female,affrmact_binary,0,0
2008,OR,black,female,busing_binary,0,0
2008,OR,black,female,cappun2_binary,0,0
2008,OR,black,female,cappun_binary,0,0
2008,OR,black,female,eqwlth_binary,0,0
2008,OR,black,female,gunlaw_binary,0,0
2008,OR,black,female,helppoor_binary,0,0
2008,OR,black,female,helpsick_binary,0,0
2008,OR,black,female,hlthcare_binary,0,0
2008,OR,black,female,jobsall_binary,0,0
2008,OR,black,female,marhomo_binary,0,0
2008,OR,black,female,racmar_binary,0,0
2008,OR,black,male,abany_binary,0,0
2008,OR,black,male,abrape_binary,0,0
2008,OR,black,male,affrmact_binary,0,0
2008,OR,black,male,busing_binary,0,0
2008,OR,black,male,cappun2_binary,0,0
2008,OR,black,male,cappun_binary,0,0
2008,OR,black,male,eqwlth_binary,1,1
2008,OR,black,male,gunlaw_binary,0,0
2008,OR,black,male,helppoor_binary,0,0
2008,OR,black,male,helpsick_binary,0,0
2008,OR,black,male,hlthcare_binary,0,0
2008,OR,black,male,jobsall_binary,0,0
2008,OR,black,male,marhomo_binary,0,0
2008,OR,black,male,racmar_binary,0,0
2008,OR,other,female,abany_binary,0,0
2008,OR,other,female,abrape_binary,0,0
2008,OR,other,female,affrmact_binary,0,0
2008,OR,other,female,busing_binary,0,0
2008,OR,other,female,cappun2_binary,0,0
2008,OR,other,female,cappun_binary,0,0
2008,OR,other,female,eqwlth_binary,0,0
2008,OR,other,female,gunlaw_binary,0,0
2008,OR,other,female,helppoor_binary,0,0
2008,OR,other,female,helpsick_binary,0,0
2008,OR,other,female,hlthcare_binary,0,0
2008,OR,other,female,jobsall_binary,0,0
2008,OR,other,female,marhomo_binary,0,0
2008,OR,other,female,racmar_binary,0,0
2008,OR,other,male,abany_binary,0,0
2008,OR,other,male,abrape_binary,0,0
2008,OR,other,male,affrmact_binary,0,0
2008,OR,other,male,busing_binary,0,0
2008,OR,other,male,cappun2_binary,0,0
2008,OR,other,male,cappun_binary,1,0
2008,OR,other,male,eqwlth_binary,0,0
2008,OR,other,male,gunlaw_binary,0,0
2008,OR,other,male,helppoor_binary,0,0
2008,OR,other,male,helpsick_binary,0,0
2008,OR,other,male,hlthcare_binary,0,0
2008,OR,other,male,jobsall_binary,0,0
2008,OR,other,male,marhomo_binary,0,0
2008,OR,other,male,racmar_binary,0,0
2008,OR,white,female,abany_binary,0,0
2008,OR,white,female,abrape_binary,1,0
2008,OR,white,female,affrmact_binary,0,0
2008,OR,white,female,busing_binary,0,0
2008,OR,white,female,cappun2_binary,0,0
2008,OR,white,female,cappun_binary,7,2
2008,OR,white,female,eqwlth_binary,1,0
2008,OR,white,female,gunlaw_binary,1,1
2008,OR,white,female,helppoor_binary,3,2
2008,OR,white,female,helpsick_binary,3,1
2008,OR,white,female,hlthcare_binary,0,0
2008,OR,white,female,jobsall_binary,0,0
2008,OR,white,female,marhomo_binary,0,0
2008,OR,white,female,racmar_binary,0,0
2008,OR,white,male,abany_binary,1,0
2008,OR,white,male,abrape_binary,1,1
2008,OR,white,male,affrmact_binary,2,0
2008,OR,white,male,busing_binary,0,0
2008,OR,white,male,cappun2_binary,0,0
2008,OR,white,male,cappun_binary,2,2
2008,OR,white,male,eqwlth_binary,2,1
2008,OR,white,male,gunlaw_binary,1,0
2008,OR,white,male,helppoor_binary,2,1
2008,OR,white,male,helpsick_binary,2,1
2008,OR,white,male,hlthcare_binary,0,0
2008,OR,white,male,jobsall_binary,0,0
2008,OR,white,male,marhomo_binary,0,0
2008,OR,white,male,racmar_binary,0,0
2008,PA,black,female,abany_binary,1,1
2008,PA,black,female,abrape_binary,0,0
2008,PA,black,female,affrmact_binary,0,0
2008,PA,black,female,busing_binary,0,0
2008,PA,black,female,cappun2_binary,0,0
2008,PA,black,female,cappun_binary,3,3
2008,PA,black,female,eqwlth_binary,5,4
2008,PA,black,female,gunlaw_binary,0,0
2008,PA,black,female,helppoor_binary,1,1
2008,PA,black,female,helpsick_binary,1,1
2008,PA,black,female,hlthcare_binary,0,0
2008,PA,black,female,jobsall_binary,0,0
2008,PA,black,female,marhomo_binary,1,0
2008,PA,black,female,racmar_binary,0,0
2008,PA,black,male,abany_binary,0,0
2008,PA,black,male,abrape_binary,1,1
2008,PA,black,male,affrmact_binary,0,0
2008,PA,black,male,busing_binary,0,0
2008,PA,black,male,cappun2_binary,0,0
2008,PA,black,male,cappun_binary,0,0
2008,PA,black,male,eqwlth_binary,0,0
2008,PA,black,male,gunlaw_binary,1,1
2008,PA,black,male,helppoor_binary,0,0
2008,PA,black,male,helpsick_binary,0,0
2008,PA,black,male,hlthcare_binary,0,0
2008,PA,black,male,jobsall_binary,0,0
2008,PA,black,male,marhomo_binary,0,0
2008,PA,black,male,racmar_binary,0,0
2008,PA,other,female,abany_binary,1,0
2008,PA,other,female,abrape_binary,0,0
2008,PA,other,female,affrmact_binary,0,0
2008,PA,other,female,busing_binary,0,0
2008,PA,other,female,cappun2_binary,0,0
2008,PA,other,female,cappun_binary,0,0
2008,PA,other,female,eqwlth_binary,1,0
2008,PA,other,female,gunlaw_binary,0,0
2008,PA,other,female,helppoor_binary,0,0
2008,PA,other,female,helpsick_binary,1,1
2008,PA,other,female,hlthcare_binary,0,0
2008,PA,other,female,jobsall_binary,0,0
2008,PA,other,female,marhomo_binary,0,0
2008,PA,other,female,racmar_binary,0,0
2008,PA,other,male,abany_binary,0,0
2008,PA,other,male,abrape_binary,0,0
2008,PA,other,male,affrmact_binary,0,0
2008,PA,other,male,busing_binary,0,0
2008,PA,other,male,cappun2_binary,0,0
2008,PA,other,male,cappun_binary,0,0
2008,PA,other,male,eqwlth_binary,0,0
2008,PA,other,male,gunlaw_binary,0,0
2008,PA,other,male,helppoor_binary,0,0
2008,PA,other,male,helpsick_binary,1,0
2008,PA,other,male,hlthcare_binary,0,0
2008,PA,other,male,jobsall_binary,0,0
2008,PA,other,male,marhomo_binary,0,0
2008,PA,other,male,racmar_binary,0,0
2008,PA,white,female,abany_binary,4,0
2008,PA,white,female,abrape_binary,0,0
2008,PA,white,female,affrmact_binary,3,1
2008,PA,white,female,busing_binary,0,0
2008,PA,white,female,cappun2_binary,0,0
2008,PA,white,female,cappun_binary,9,2
2008,PA,white,female,eqwlth_binary,5,3
2008,PA,white,female,gunlaw_binary,2,2
2008,PA,white,female,helppoor_binary,4,2
2008,PA,white,female,helpsick_binary,5,3
2008,PA,white,female,hlthcare_binary,0,0
2008,PA,white,female,jobsall_binary,0,0
2008,PA,white,female,marhomo_binary,3,2
2008,PA,white,female,racmar_binary,0,0
2008,PA,white,male,abany_binary,4,2
2008,PA,white,male,abrape_binary,4,4
2008,PA,white,male,affrmact_binary,0,0
2008,PA,white,male,busing_binary,0,0
2008,PA,white,male,cappun2_binary,0,0
2008,PA,white,male,cappun_binary,4,2
2008,PA,white,male,eqwlth_binary,2,1
2008,PA,white,male,gunlaw_binary,0,0
2008,PA,white,male,helppoor_binary,2,1
2008,PA,white,male,helpsick_binary,2,1
2008,PA,white,male,hlthcare_binary,0,0
2008,PA,white,male,jobsall_binary,0,0
2008,PA,white,male,marhomo_binary,3,1
2008,PA,white,male,racmar_binary,0,0
2008,RI,black,female,abany_binary,0,0
2008,RI,black,female,abrape_binary,0,0
2008,RI,black,female,affrmact_binary,0,0
2008,RI,black,female,busing_binary,0,0
2008,RI,black,female,cappun2_binary,0,0
2008,RI,black,female,cappun_binary,0,0
2008,RI,black,female,eqwlth_binary,0,0
2008,RI,black,female,gunlaw_binary,0,0
2008,RI,black,female,helppoor_binary,0,0
2008,RI,black,female,helpsick_binary,0,0
2008,RI,black,female,hlthcare_binary,0,0
2008,RI,black,female,jobsall_binary,0,0
2008,RI,black,female,marhomo_binary,0,0
2008,RI,black,female,racmar_binary,0,0
2008,RI,black,male,abany_binary,0,0
2008,RI,black,male,abrape_binary,0,0
2008,RI,black,male,affrmact_binary,0,0
2008,RI,black,male,busing_binary,0,0
2008,RI,black,male,cappun2_binary,0,0
2008,RI,black,male,cappun_binary,0,0
2008,RI,black,male,eqwlth_binary,0,0
2008,RI,black,male,gunlaw_binary,0,0
